graph_family,seed,attack_type,L_metric,repair_cost_method,turn,removed_edges,giant_fraction,efficiency_fraction,L_cumulative_loss,M_budget,target_giant_size,repair_cost_to_target,threshold_crossed,irreversible
er,1,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,76,76,0.96875,0.8074594872674362,0.21386239571055288,4,48,0,False,False
er,1,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,77,77,0.96875,0.8048701020320769,0.21707437851944245,4,48,0,False,False
er,1,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,78,78,0.96875,0.8011660807682517,0.22168701162302878,4,48,0,False,False
er,1,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,79,79,0.96875,0.7993483666295226,0.2239584249466614,4,48,0,False,False
er,1,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,80,80,0.96875,0.7969819085998563,0.2269232998223844,4,48,0,False,False
er,1,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,81,81,0.96875,0.7947011918031488,0.22978909434774974,4,48,0,False,False
er,1,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,82,82,0.96875,0.7926776987053181,0.2323385728698111,4,48,0,False,False
er,1,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,83,83,0.96875,0.7895395695790215,0.2363053267462946,4,48,0,False,False
er,1,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,84,84,0.96875,0.7858355483151959,0.24100773450584828,4,48,0,False,False
er,1,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,85,85,0.96875,0.7822001200377375,0.24564466319904046,4,48,0,False,False
er,1,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,86,86,0.96875,0.7779987996227504,0.25103029770628477,4,48,0,True,False
er,1,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,87,87,0.96875,0.7743976678384759,0.2556697545965207,4,48,0,True,False
er,1,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,88,88,0.96875,0.7713795764383218,0.25957470952645634,4,48,0,True,False
er,1,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,89,89,0.953125,0.7527565806396423,0.2840133695267992,4,48,0,True,False
er,1,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,90,90,0.953125,0.7509560147475048,0.2864081978446729,4,48,0,True,False
er,1,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,91,91,0.953125,0.7482465917860032,0.29002268717316293,4,48,0,True,False
er,1,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,92,92,0.953125,0.7443882363028518,0.29519255726361093,4,48,0,True,False
er,1,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,93,93,0.953125,0.7425019291777553,0.29772981008945876,4,48,0,True,False
er,1,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,94,94,0.953125,0.7390551316128069,0.3023827578222743,4,48,0,True,False
er,1,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,95,95,0.953125,0.7362256709251624,0.30621858914614497,4,48,0,True,False
er,1,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,96,96,0.953125,0.7313555688930963,0.3128555231390321,4,48,0,True,False
er,2,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,0,0,1.0,1.0,-0.0,4,48,0,False,False
er,2,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,1,1,1.0,0.9985008744898807,0.0015002503230646081,4,48,0,False,False
er,2,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,2,2,1.0,0.9955859082202048,0.004423862646518625,4,48,0,False,False
er,2,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,3,3,1.0,0.9944199217123345,0.005595705084124878,4,48,0,False,False
er,2,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,4,4,1.0,0.9926709419505289,0.00735604754800937,4,48,0,False,False
er,2,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,5,5,1.0,0.9914216706920962,0.008615334957844981,4,48,0,False,False
er,2,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,6,6,1.0,0.9902556841842258,0.009792102345890523,4,48,0,False,False
er,2,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,7,7,1.0,0.9882901640709586,0.011778936021315385,4,48,0,False,False
er,2,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,8,8,1.0,0.9862913300574663,0.013803501431435845,4,48,0,False,False
er,2,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,9,9,1.0,0.9847922045473471,0.015324619915616507,4,48,0,False,False
er,2,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,10,10,1.0,0.9824602315316059,0.01769541287054391,4,48,0,False,False
er,2,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,11,11,1.0,0.9813775297742978,0.01879805168148616,4,48,0,False,False
er,2,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,12,12,1.0,0.9800449737653029,0.020156816773258764,4,48,0,False,False
er,2,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,13,13,1.0,0.9777962855001237,0.02245392767879841,4,48,0,False,False
er,2,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,14,14,1.0,0.9761305904888804,0.02415889978928745,4,48,0,False,False
er,2,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,15,15,1.0,0.97496460398101,0.025354112252502323,4,48,0,False,False
er,2,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,16,16,1.0,0.9730490547180798,0.027320782118278677,4,48,0,False,False
er,2,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,17,17,1.0,0.9714666444573984,0.028948344817478485,4,48,0,False,False
er,2,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,18,18,1.0,0.9698842341967171,0.030578560795983086,4,48,0,False,False
er,2,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,19,19,1.0,0.9679187140834502,0.03260716828578133,4,48,0,False,False
er,2,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,20,20,1.0,0.9656700258182718,0.034933091303993434,4,48,0,False,False
er,2,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,21,21,1.0,0.9640876155575903,0.03657310099373703,4,48,0,False,False
er,2,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,22,22,1.0,0.9624219205463469,0.03830233762101437,4,48,0,False,False
er,2,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,23,23,1.0,0.9608395102856653,0.03994788678285884,4,48,0,False,False
er,2,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,24,24,1.0,0.9588406762721728,0.04203035317475593,4,48,0,False,False
er,2,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,25,25,1.0,0.9570084117598047,0.043943097850147904,4,48,0,False,False
er,2,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,26,26,1.0,0.9547597234946257,0.04629556859254985,4,48,0,False,False
er,2,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,27,27,1.0,0.9528441742316958,0.04830389947199492,4,48,0,False,False
er,2,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,28,28,1.0,0.9513450487215767,0.04987845498546065,4,48,0,False,False
er,2,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,29,29,1.0,0.9489297909552737,0.052420465242558834,4,48,0,False,False
er,2,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,30,30,1.0,0.9465478470891958,0.0549337580106643,4,48,0,False,False
er,2,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,31,31,1.0,0.9447988673273899,0.056783212948782365,4,48,0,False,False
er,2,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,32,32,1.0,0.9430498875655844,0.05863609470920022,4,48,0,False,False
er,2,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,33,33,1.0,0.9409677688015304,0.06084639205401014,4,48,0,False,False
er,2,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,34,34,1.0,0.9396352127925356,0.06226355053462034,4,48,0,False,False
er,2,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,35,35,1.0,0.9375530940284814,0.0644818891108145,4,48,0,False,False
er,2,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,36,36,1.0,0.9367202465228597,0.06537060426502248,4,48,0,False,False
er,2,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,37,37,1.0,0.9349712667610539,0.06723948090248956,4,48,0,False,False
er,2,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,38,38,1.0,0.9328058632464373,0.06955817776411423,4,48,0,False,False
er,2,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,39,39,1.0,0.9302240359790099,0.07232982294415562,4,48,0,False,False
er,2,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,40,40,1.0,0.9282252019655176,0.07448090110483,4,48,0,False,False
er,2,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,41,41,1.0,0.9269759307070848,0.07582767847064734,4,48,0,False,False
er,2,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,42,42,1.0,0.9244773881902191,0.07852668687460057,4,48,0,False,False
er,2,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,43,43,1.0,0.9213125676688566,0.0819559217263214,4,48,0,False,False
er,2,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,44,44,1.0,0.919397018405927,0.08403723859337642,4,48,0,False,False
er,2,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,45,45,1.0,0.9179811776463699,0.08557839222504121,4,48,0,False,False
er,2,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,46,46,1.0,0.916232197884564,0.08748545529110363,4,48,0,False,False
er,2,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,47,47,1.0,0.9155659198800666,0.08821291322155835,4,48,0,False,False
er,2,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,48,48,1.0,0.9121845590072425,0.0919129420488095,4,48,0,False,False
er,2,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,49,49,1.0,0.9095194469892529,0.09483889918630484,4,48,0,False,False
er,2,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,50,50,1.0,0.9079370367285715,0.09658024559511082,4,48,0,False,False
er,2,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,51,51,1.0,0.9054384942117062,0.0993359286352218,4,48,0,False,False
er,2,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,52,52,1.0,0.9026900974431544,0.10237597666934405,4,48,0,False,False
er,2,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,53,53,1.0,0.9016906804364083,0.10348374407764391,4,48,0,False,False
er,2,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,54,54,1.0,0.8997751311734781,0.10561040112829108,4,48,0,False,False
er,2,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,55,55,1.0,0.8978595819105479,0.10774159048953129,4,48,0,False,False
er,2,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,56,56,1.0,0.8963604564004286,0.10941265181641602,4,48,0,False,False
er,2,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,57,57,1.0,0.8941117681352496,0.1119244913374934,4,48,0,False,False
er,2,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,58,58,1.0,0.8931123511285036,0.11304289288562391,4,48,0,False,False
er,2,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,59,59,1.0,0.8917797951195088,0.11453604333661736,4,48,0,False,False
er,2,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,60,60,1.0,0.8891146831015193,0.11752904942440816,4,48,0,False,False
er,2,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,61,61,1.0,0.8869825934871277,0.11992992089315223,4,48,0,False,False
er,2,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,62,62,1.0,0.8848171899725117,0.12237422031450781,4,48,0,False,False
er,2,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,63,63,1.0,0.8824352461064335,0.12506986838358933,4,48,0,False,False
er,2,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,64,64,1.0,0.8796368784875447,0.12824609475074122,4,48,0,False,False
er,2,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,65,65,1.0,0.8760223203131471,0.1323637085608218,4,48,0,False,False
er,2,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,66,66,1.0,0.8741400849504419,0.13451463590644716,4,48,0,False,False
