row_id,graph_id,q_id,split,sample_index,sample_seed,failed_edge_indices,disconnected
g_n12_m24_k3_004_q01,g_n12_m24_k3_004,q01,test,4,403083239,"[0, 1, 11, 12, 21, 22]",0
g_n12_m24_k3_004_q01,g_n12_m24_k3_004,q01,test,5,404083242,"[0, 13, 16, 18, 21]",0
g_n12_m24_k3_004_q01,g_n12_m24_k3_004,q01,test,6,405083245,"[6, 15, 23]",0
g_n12_m24_k3_004_q01,g_n12_m24_k3_004,q01,test,7,406083248,"[0, 7, 11, 13, 15, 17, 18, 19]",0
g_n12_m24_k3_004_q01,g_n12_m24_k3_004,q01,test,8,407083251,"[0, 3, 9, 11, 16]",0
g_n12_m24_k3_004_q01,g_n12_m24_k3_004,q01,test,9,408083254,"[5, 6, 11, 20, 23]",0
g_n12_m24_k3_004_q01,g_n12_m24_k3_004,q01,test,10,409083257,"[6, 16, 17, 18, 19, 21]",0
g_n12_m24_k3_004_q01,g_n12_m24_k3_004,q01,test,11,410083260,"[4, 9, 21]",0
g_n12_m24_k3_004_q01,g_n12_m24_k3_004,q01,test,12,411083263,"[2, 4, 8, 13, 23]",0
g_n12_m24_k3_004_q01,g_n12_m24_k3_004,q01,test,13,412083266,"[1, 12, 13, 15, 20, 22, 23]",0
g_n12_m24_k3_004_q01,g_n12_m24_k3_004,q01,test,14,413083269,"[0, 7, 9, 11, 13, 14, 16, 21]",0
g_n12_m24_k3_004_q01,g_n12_m24_k3_004,q01,test,15,414083272,"[4, 6, 8, 9, 11]",0
g_n12_m24_k3_004_q01,g_n12_m24_k3_004,q01,test,16,415083275,"[4, 10, 12, 15, 17]",0
g_n12_m24_k3_004_q01,g_n12_m24_k3_004,q01,test,17,416083278,"[0, 4, 8, 20, 21]",0
g_n12_m24_k3_004_q01,g_n12_m24_k3_004,q01,test,18,417083281,"[7, 11, 17, 21, 22]",0
g_n12_m24_k3_004_q01,g_n12_m24_k3_004,q01,test,19,418083284,"[2, 6, 9, 12, 14, 15, 21, 23]",0
g_n12_m24_k3_004_q01,g_n12_m24_k3_004,q01,test,20,419083287,"[0, 1, 4, 5, 7, 9, 18, 21, 22]",0
g_n12_m24_k3_004_q01,g_n12_m24_k3_004,q01,test,21,420083290,"[3, 6, 14, 17, 23]",0
g_n12_m24_k3_004_q01,g_n12_m24_k3_004,q01,test,22,421083293,"[4, 12, 13, 14, 17, 20]",0
g_n12_m24_k3_004_q01,g_n12_m24_k3_004,q01,test,23,422083296,"[1, 4, 13, 20, 21, 22, 23]",0
g_n12_m24_k3_004_q01,g_n12_m24_k3_004,q01,test,24,423083299,"[0, 4, 14, 22]",0
g_n12_m24_k3_004_q01,g_n12_m24_k3_004,q01,test,25,424083302,"[0, 1, 11, 12, 13, 15, 22]",0
g_n12_m24_k3_004_q01,g_n12_m24_k3_004,q01,test,26,425083305,"[1, 3, 5, 7, 8, 15, 16, 21, 22, 23]",0
g_n12_m24_k3_004_q01,g_n12_m24_k3_004,q01,test,27,426083308,"[6, 9, 17, 21]",0
g_n12_m24_k3_004_q01,g_n12_m24_k3_004,q01,test,28,427083311,"[10, 11, 18, 19, 20]",0
g_n12_m24_k3_004_q01,g_n12_m24_k3_004,q01,test,29,428083314,"[0, 1, 9]",0
g_n12_m24_k3_004_q01,g_n12_m24_k3_004,q01,test,30,429083317,"[7, 10, 14, 17]",0
g_n12_m24_k3_004_q01,g_n12_m24_k3_004,q01,test,31,430083320,"[6, 7, 14, 16]",0
g_n12_m24_k3_004_q02,g_n12_m24_k3_004,q02,test,0,3972670564,"[1, 5, 8, 9, 14, 15, 19]",0
g_n12_m24_k3_004_q02,g_n12_m24_k3_004,q02,test,1,3973670567,"[1, 3, 6, 14, 15, 16, 17, 19]",0
g_n12_m24_k3_004_q02,g_n12_m24_k3_004,q02,test,2,3974670570,"[0, 3, 4, 6, 10, 11, 12, 17, 18, 19]",1
g_n12_m24_k3_004_q02,g_n12_m24_k3_004,q02,test,3,3975670573,"[5, 6, 8, 9, 10, 12, 13, 15, 16, 18, 20, 23]",0
g_n12_m24_k3_004_q02,g_n12_m24_k3_004,q02,test,4,3976670576,"[2, 3, 8, 10, 11, 18, 19, 22, 23]",0
g_n12_m24_k3_004_q02,g_n12_m24_k3_004,q02,test,5,3977670579,"[1, 3, 11, 12, 20, 21, 22]",1
g_n12_m24_k3_004_q02,g_n12_m24_k3_004,q02,test,6,3978670582,"[0, 6, 11, 18, 22]",0
g_n12_m24_k3_004_q02,g_n12_m24_k3_004,q02,test,7,3979670585,"[1, 2, 5, 7, 8, 14, 15, 18, 20, 22]",0
g_n12_m24_k3_004_q02,g_n12_m24_k3_004,q02,test,8,3980670588,"[3, 6, 9, 10, 13, 15, 17, 21, 22, 23]",0
g_n12_m24_k3_004_q02,g_n12_m24_k3_004,q02,test,9,3981670591,"[0, 1, 5, 11, 13, 18, 20, 21]",0
g_n12_m24_k3_004_q02,g_n12_m24_k3_004,q02,test,10,3982670594,"[1, 3, 7, 8, 11, 12, 13, 16, 18, 19, 21, 23]",1
g_n12_m24_k3_004_q02,g_n12_m24_k3_004,q02,test,11,3983670597,"[1, 7, 12, 14, 17, 19, 21]",0
g_n12_m24_k3_004_q02,g_n12_m24_k3_004,q02,test,12,3984670600,"[1, 3, 4, 6, 7, 10, 12, 13, 15, 18, 19, 21, 23]",0
g_n12_m24_k3_004_q02,g_n12_m24_k3_004,q02,test,13,3985670603,"[0, 8, 11, 13, 17, 18]",0
g_n12_m24_k3_004_q02,g_n12_m24_k3_004,q02,test,14,3986670606,"[2, 6, 7, 9, 11, 12, 15, 16, 17, 18, 20, 21]",0
g_n12_m24_k3_004_q02,g_n12_m24_k3_004,q02,test,15,3987670609,"[2, 3, 5, 9, 10, 15, 17, 20]",0
g_n12_m24_k3_004_q02,g_n12_m24_k3_004,q02,test,16,3988670612,"[4, 5, 15, 19, 22]",0
g_n12_m24_k3_004_q02,g_n12_m24_k3_004,q02,test,17,3989670615,"[0, 4, 7, 9, 10, 12, 15, 17, 18, 23]",0
g_n12_m24_k3_004_q02,g_n12_m24_k3_004,q02,test,18,3990670618,"[4, 8, 11, 14, 17, 18, 19]",0
g_n12_m24_k3_004_q02,g_n12_m24_k3_004,q02,test,19,3991670621,"[0, 10, 12, 14, 15, 17, 19, 21, 22]",0
g_n12_m24_k3_004_q02,g_n12_m24_k3_004,q02,test,20,3992670624,"[0, 1, 3, 5, 12, 14, 18, 19]",0
g_n12_m24_k3_004_q02,g_n12_m24_k3_004,q02,test,21,3993670627,"[0, 3, 4, 5, 8, 13, 15, 18, 22]",0
g_n12_m24_k3_004_q02,g_n12_m24_k3_004,q02,test,22,3994670630,"[4, 9, 21]",0
g_n12_m24_k3_004_q02,g_n12_m24_k3_004,q02,test,23,3995670633,"[11, 13, 15, 19, 20, 23]",0
g_n12_m24_k3_004_q02,g_n12_m24_k3_004,q02,test,24,3996670636,"[2, 5, 8, 10, 13, 17, 18, 23]",0
g_n12_m24_k3_004_q02,g_n12_m24_k3_004,q02,test,25,3997670639,"[3, 6, 11, 12, 13, 15, 17, 19, 20]",1
g_n12_m24_k3_004_q02,g_n12_m24_k3_004,q02,test,26,3998670642,"[1, 2, 4, 6, 13, 16, 22, 23]",0
g_n12_m24_k3_004_q02,g_n12_m24_k3_004,q02,test,27,3999670645,"[2, 5, 6, 7, 9, 10, 12, 15, 17, 22]",0
g_n12_m24_k3_004_q02,g_n12_m24_k3_004,q02,test,28,4000670648,"[2, 3, 7, 8, 9, 14, 17, 18, 23]",0
g_n12_m24_k3_004_q02,g_n12_m24_k3_004,q02,test,29,4001670651,"[0, 2, 5, 7, 9, 12, 16, 19, 20, 21, 22, 23]",0
g_n12_m24_k3_004_q02,g_n12_m24_k3_004,q02,test,30,4002670654,"[8, 9, 14, 16, 20, 23]",0
g_n12_m24_k3_004_q02,g_n12_m24_k3_004,q02,test,31,4003670657,"[1, 2, 12, 14, 15, 19, 20, 21, 23]",0
g_n14_m28_k2_000_q00,g_n14_m28_k2_000,q00,train,0,1704359469,"[10, 19]",0
g_n14_m28_k2_000_q00,g_n14_m28_k2_000,q00,train,1,1705359472,"[1, 6, 12, 16, 21]",0
g_n14_m28_k2_000_q00,g_n14_m28_k2_000,q00,train,2,1706359475,"[2, 19]",0
g_n14_m28_k2_000_q00,g_n14_m28_k2_000,q00,train,3,1707359478,"[4, 5, 20]",0
g_n14_m28_k2_000_q00,g_n14_m28_k2_000,q00,train,4,1708359481,"[7, 8, 11, 21]",0
g_n14_m28_k2_000_q00,g_n14_m28_k2_000,q00,train,5,1709359484,"[1, 2, 17, 18, 21]",0
g_n14_m28_k2_000_q00,g_n14_m28_k2_000,q00,train,6,1710359487,"[5, 11, 12, 22]",0
g_n14_m28_k2_000_q00,g_n14_m28_k2_000,q00,train,7,1711359490,"[7, 20, 21, 25]",0
g_n14_m28_k2_000_q00,g_n14_m28_k2_000,q00,train,8,1712359493,[22],0
g_n14_m28_k2_000_q00,g_n14_m28_k2_000,q00,train,9,1713359496,"[1, 7, 11, 14, 15, 17, 24]",1
g_n14_m28_k2_000_q00,g_n14_m28_k2_000,q00,train,10,1714359499,"[4, 6, 13, 15, 21]",0
g_n14_m28_k2_000_q00,g_n14_m28_k2_000,q00,train,11,1715359502,"[4, 6, 13, 19, 25]",0
g_n14_m28_k2_000_q00,g_n14_m28_k2_000,q00,train,12,1716359505,"[20, 21]",0
g_n14_m28_k2_000_q00,g_n14_m28_k2_000,q00,train,13,1717359508,"[0, 8, 13, 21, 24]",0
g_n14_m28_k2_000_q00,g_n14_m28_k2_000,q00,train,14,1718359511,"[3, 6, 26]",0
g_n14_m28_k2_000_q00,g_n14_m28_k2_000,q00,train,15,1719359514,"[12, 25]",0
g_n14_m28_k2_000_q00,g_n14_m28_k2_000,q00,train,16,1720359517,"[7, 13, 15, 16, 20]",0
g_n14_m28_k2_000_q00,g_n14_m28_k2_000,q00,train,17,1721359520,"[10, 18, 19, 26]",0
g_n14_m28_k2_000_q00,g_n14_m28_k2_000,q00,train,18,1722359523,"[1, 17, 22, 27]",0
g_n14_m28_k2_000_q00,g_n14_m28_k2_000,q00,train,19,1723359526,[9],0
g_n14_m28_k2_000_q00,g_n14_m28_k2_000,q00,train,20,1724359529,"[16, 17]",0
g_n14_m28_k2_000_q00,g_n14_m28_k2_000,q00,train,21,1725359532,"[14, 22, 23]",0
g_n14_m28_k2_000_q00,g_n14_m28_k2_000,q00,train,22,1726359535,"[0, 6, 24]",0
g_n14_m28_k2_000_q00,g_n14_m28_k2_000,q00,train,23,1727359538,"[5, 10, 22]",0
g_n14_m28_k2_000_q00,g_n14_m28_k2_000,q00,train,24,1728359541,"[3, 6, 13]",0
g_n14_m28_k2_000_q00,g_n14_m28_k2_000,q00,train,25,1729359544,"[16, 17, 24, 27]",0
g_n14_m28_k2_000_q00,g_n14_m28_k2_000,q00,train,26,1730359547,"[7, 14, 18]",1
g_n14_m28_k2_000_q00,g_n14_m28_k2_000,q00,train,27,1731359550,"[9, 11, 21]",0
g_n14_m28_k2_000_q00,g_n14_m28_k2_000,q00,train,28,1732359553,"[4, 5]",0
g_n14_m28_k2_000_q00,g_n14_m28_k2_000,q00,train,29,1733359556,[15],0
g_n14_m28_k2_000_q00,g_n14_m28_k2_000,q00,train,30,1734359559,[5],0
g_n14_m28_k2_000_q00,g_n14_m28_k2_000,q00,train,31,1735359562,[],0
g_n14_m28_k2_000_q01,g_n14_m28_k2_000,q01,train,0,982979510,"[0, 6, 13, 15, 17, 18, 21, 25, 27]",0
g_n14_m28_k2_000_q01,g_n14_m28_k2_000,q01,train,1,983979513,"[10, 26, 27]",0
g_n14_m28_k2_000_q01,g_n14_m28_k2_000,q01,train,2,984979516,"[2, 7, 17, 25, 27]",0
g_n14_m28_k2_000_q01,g_n14_m28_k2_000,q01,train,3,985979519,"[1, 3, 4, 12, 16, 23]",0
g_n14_m28_k2_000_q01,g_n14_m28_k2_000,q01,train,4,986979522,"[3, 16, 21]",0
g_n14_m28_k2_000_q01,g_n14_m28_k2_000,q01,train,5,987979525,"[4, 8, 13, 14, 16, 19, 25]",0
g_n14_m28_k2_000_q01,g_n14_m28_k2_000,q01,train,6,988979528,"[6, 12, 14, 21, 22, 25]",0
g_n14_m28_k2_000_q01,g_n14_m28_k2_000,q01,train,7,989979531,"[2, 6, 17, 21]",0
g_n14_m28_k2_000_q01,g_n14_m28_k2_000,q01,train,8,990979534,"[6, 8, 10, 11, 17, 18, 25]",0
g_n14_m28_k2_000_q01,g_n14_m28_k2_000,q01,train,9,991979537,"[0, 1, 3, 5, 10, 20, 21]",0
g_n14_m28_k2_000_q01,g_n14_m28_k2_000,q01,train,10,992979540,"[3, 15, 19, 20, 25, 26, 27]",0
g_n14_m28_k2_000_q01,g_n14_m28_k2_000,q01,train,11,993979543,"[3, 4, 11, 15, 16, 20, 22, 25]",0
g_n14_m28_k2_000_q01,g_n14_m28_k2_000,q01,train,12,994979546,"[0, 1, 8, 9, 12, 15, 17, 18, 19]",0
g_n14_m28_k2_000_q01,g_n14_m28_k2_000,q01,train,13,995979549,"[1, 15, 20, 21, 22, 27]",0
g_n14_m28_k2_000_q01,g_n14_m28_k2_000,q01,train,14,996979552,"[3, 4, 5, 6, 10, 12, 14, 20, 23, 24, 26]",1
g_n14_m28_k2_000_q01,g_n14_m28_k2_000,q01,train,15,997979555,"[1, 2, 3, 7, 9, 15, 19, 21]",0
g_n14_m28_k2_000_q01,g_n14_m28_k2_000,q01,train,16,998979558,"[5, 22, 25]",0
g_n14_m28_k2_000_q01,g_n14_m28_k2_000,q01,train,17,999979561,"[3, 14, 16, 18, 20, 22, 23]",0
g_n14_m28_k2_000_q01,g_n14_m28_k2_000,q01,train,18,1000979564,"[15, 17, 18, 21]",0
g_n14_m28_k2_000_q01,g_n14_m28_k2_000,q01,train,19,1001979567,"[2, 9, 12, 17, 21, 22]",0
g_n14_m28_k2_000_q01,g_n14_m28_k2_000,q01,train,20,1002979570,"[3, 6, 9, 14, 15, 23]",0
g_n14_m28_k2_000_q01,g_n14_m28_k2_000,q01,train,21,1003979573,"[4, 5, 6, 10, 11, 13, 16, 19, 20, 22, 23]",0
g_n14_m28_k2_000_q01,g_n14_m28_k2_000,q01,train,22,1004979576,"[0, 3, 10, 14, 15, 21, 27]",0
g_n14_m28_k2_000_q01,g_n14_m28_k2_000,q01,train,23,1005979579,"[3, 6, 14, 16, 17, 23, 24, 27]",0
g_n14_m28_k2_000_q01,g_n14_m28_k2_000,q01,train,24,1006979582,"[6, 12, 19, 23, 25]",0
g_n14_m28_k2_000_q01,g_n14_m28_k2_000,q01,train,25,1007979585,"[5, 7, 10, 14, 16, 19, 21, 23, 25, 26]",1
g_n14_m28_k2_000_q01,g_n14_m28_k2_000,q01,train,26,1008979588,"[6, 12, 13, 16, 18, 22]",0
g_n14_m28_k2_000_q01,g_n14_m28_k2_000,q01,train,27,1009979591,"[1, 10, 14, 24, 27]",0
g_n14_m28_k2_000_q01,g_n14_m28_k2_000,q01,train,28,1010979594,"[0, 3, 13, 14, 16, 20, 23, 25]",0
g_n14_m28_k2_000_q01,g_n14_m28_k2_000,q01,train,29,1011979597,"[14, 19, 21, 24]",0
g_n14_m28_k2_000_q01,g_n14_m28_k2_000,q01,train,30,1012979600,"[9, 12, 13, 18, 19, 24]",0
g_n14_m28_k2_000_q01,g_n14_m28_k2_000,q01,train,31,1013979603,"[2, 8, 9, 13]",0
g_n14_m28_k2_000_q02,g_n14_m28_k2_000,q02,train,0,261599551,"[6, 9, 10, 12, 14, 16, 17, 18, 19, 23]",0
g_n14_m28_k2_000_q02,g_n14_m28_k2_000,q02,train,1,262599554,"[0, 5, 12, 13, 14, 15, 16, 20, 22, 27]",0
g_n14_m28_k2_000_q02,g_n14_m28_k2_000,q02,train,2,263599557,"[0, 1, 10, 14, 15, 18, 23]",0
g_n14_m28_k2_000_q02,g_n14_m28_k2_000,q02,train,3,264599560,"[0, 1, 2, 6, 11, 13, 14, 19, 23, 27]",0
g_n14_m28_k2_000_q02,g_n14_m28_k2_000,q02,train,4,265599563,"[0, 4, 6, 7, 13, 15, 17, 19, 20]",0
g_n14_m28_k2_000_q02,g_n14_m28_k2_000,q02,train,5,266599566,"[3, 7, 8, 12, 16, 18, 19, 21, 22, 23, 24, 25]",1
g_n14_m28_k2_000_q02,g_n14_m28_k2_000,q02,train,6,267599569,"[0, 7, 10, 13, 15, 19, 26, 27]",0
g_n14_m28_k2_000_q02,g_n14_m28_k2_000,q02,train,7,268599572,"[1, 4, 7, 12, 13, 14, 18, 20, 25]",1
g_n14_m28_k2_000_q02,g_n14_m28_k2_000,q02,train,8,269599575,"[0, 7, 8, 11, 15, 17, 20, 21, 22, 25, 27]",1
g_n14_m28_k2_000_q02,g_n14_m28_k2_000,q02,train,9,270599578,"[1, 2, 3, 9, 13, 16, 19, 20, 21, 25, 26, 27]",0
g_n14_m28_k2_000_q02,g_n14_m28_k2_000,q02,train,10,271599581,"[4, 9, 11, 12, 13, 14, 16, 17, 25, 26, 27]",0
g_n14_m28_k2_000_q02,g_n14_m28_k2_000,q02,train,11,272599584,"[6, 8, 13, 20, 23, 24, 25, 26]",0
g_n14_m28_k2_000_q02,g_n14_m28_k2_000,q02,train,12,273599587,"[0, 1, 12, 14, 16, 17, 18, 19, 21, 22, 24, 25, 27]",1
g_n14_m28_k2_000_q02,g_n14_m28_k2_000,q02,train,13,274599590,"[1, 4, 7, 9, 11, 12, 13, 16, 21, 23, 26]",0
g_n14_m28_k2_000_q02,g_n14_m28_k2_000,q02,train,14,275599593,"[1, 7, 16, 17, 20, 21, 22, 23, 24, 25]",0
g_n14_m28_k2_000_q02,g_n14_m28_k2_000,q02,train,15,276599596,"[7, 12, 13, 16, 18, 19, 23]",0
g_n14_m28_k2_000_q02,g_n14_m28_k2_000,q02,train,16,277599599,"[1, 5, 8, 9, 10, 12, 13, 15, 18, 19, 20, 21, 23, 26]",0
g_n14_m28_k2_000_q02,g_n14_m28_k2_000,q02,train,17,278599602,"[0, 5, 6, 7, 8, 9, 11, 12, 15, 20, 27]",0
g_n14_m28_k2_000_q02,g_n14_m28_k2_000,q02,train,18,279599605,"[3, 4, 7, 8, 12, 15, 17]",0
g_n14_m28_k2_000_q02,g_n14_m28_k2_000,q02,train,19,280599608,"[4, 7, 8, 9, 11, 13, 15, 16, 17, 19, 20]",0
g_n14_m28_k2_000_q02,g_n14_m28_k2_000,q02,train,20,281599611,"[0, 2, 5, 9, 11, 14, 17, 18, 22, 26]",0
g_n14_m28_k2_000_q02,g_n14_m28_k2_000,q02,train,21,282599614,"[4, 9, 10, 13, 20]",0
g_n14_m28_k2_000_q02,g_n14_m28_k2_000,q02,train,22,283599617,"[3, 6, 8, 9, 11, 12, 16, 18, 22, 25, 26, 27]",0
g_n14_m28_k2_000_q02,g_n14_m28_k2_000,q02,train,23,284599620,"[0, 2, 4, 5, 7, 10, 12, 15, 19]",1
g_n14_m28_k2_000_q02,g_n14_m28_k2_000,q02,train,24,285599623,"[3, 10, 14, 18, 19, 20, 22, 24, 25]",0
g_n14_m28_k2_000_q02,g_n14_m28_k2_000,q02,train,25,286599626,"[1, 2, 6, 9, 13, 16, 17, 18, 23, 26]",0
g_n14_m28_k2_000_q02,g_n14_m28_k2_000,q02,train,26,287599629,"[0, 2, 3, 4, 8, 14, 17, 22, 24]",0
g_n14_m28_k2_000_q02,g_n14_m28_k2_000,q02,train,27,288599632,"[2, 4, 7, 13, 14, 17, 19, 22, 23, 26]",1
g_n14_m28_k2_000_q02,g_n14_m28_k2_000,q02,train,28,289599635,"[1, 8, 9, 10, 14, 15, 17, 19, 21, 23, 24, 26]",0
g_n14_m28_k2_000_q02,g_n14_m28_k2_000,q02,train,29,290599638,"[3, 6, 7, 11, 12, 18, 21, 22, 25]",0
g_n14_m28_k2_000_q02,g_n14_m28_k2_000,q02,train,30,291599641,"[0, 1, 2, 8, 9, 10, 12, 17, 18, 19, 22, 23, 25, 27]",0
g_n14_m28_k2_000_q02,g_n14_m28_k2_000,q02,train,31,292599644,"[0, 9, 14, 15, 22, 23, 24, 26]",0
g_n14_m28_k2_001_q00,g_n14_m28_k2_001,q00,train,0,2288255752,"[0, 7, 15, 24]",0
g_n14_m28_k2_001_q00,g_n14_m28_k2_001,q00,train,1,2289255755,"[0, 8, 10, 20, 24]",0
g_n14_m28_k2_001_q00,g_n14_m28_k2_001,q00,train,2,2290255758,"[0, 11, 18, 21, 22]",0
g_n14_m28_k2_001_q00,g_n14_m28_k2_001,q00,train,3,2291255761,"[12, 13]",0
g_n14_m28_k2_001_q00,g_n14_m28_k2_001,q00,train,4,2292255764,[7],0
g_n14_m28_k2_001_q00,g_n14_m28_k2_001,q00,train,5,2293255767,"[11, 16, 18, 25]",0
g_n14_m28_k2_001_q00,g_n14_m28_k2_001,q00,train,6,2294255770,[9],0
g_n14_m28_k2_001_q00,g_n14_m28_k2_001,q00,train,7,2295255773,"[5, 7, 9, 19, 25, 26]",0
g_n14_m28_k2_001_q00,g_n14_m28_k2_001,q00,train,8,2296255776,"[0, 15]",0
g_n14_m28_k2_001_q00,g_n14_m28_k2_001,q00,train,9,2297255779,"[14, 16, 21, 24]",0
g_n14_m28_k2_001_q00,g_n14_m28_k2_001,q00,train,10,2298255782,"[9, 12, 14, 24, 26]",0
g_n14_m28_k2_001_q00,g_n14_m28_k2_001,q00,train,11,2299255785,"[2, 10, 18, 22]",0
g_n14_m28_k2_001_q00,g_n14_m28_k2_001,q00,train,12,2300255788,"[0, 3, 6, 16, 17, 18, 23]",0
g_n14_m28_k2_001_q00,g_n14_m28_k2_001,q00,train,13,2301255791,"[26, 27]",0
g_n14_m28_k2_001_q00,g_n14_m28_k2_001,q00,train,14,2302255794,[11],0
g_n14_m28_k2_001_q00,g_n14_m28_k2_001,q00,train,15,2303255797,"[2, 3, 21]",0
g_n14_m28_k2_001_q00,g_n14_m28_k2_001,q00,train,16,2304255800,"[2, 3, 19, 20, 23]",0
g_n14_m28_k2_001_q00,g_n14_m28_k2_001,q00,train,17,2305255803,[19],0
g_n14_m28_k2_001_q00,g_n14_m28_k2_001,q00,train,18,2306255806,"[0, 5, 12, 20]",0
g_n14_m28_k2_001_q00,g_n14_m28_k2_001,q00,train,19,2307255809,"[8, 9, 27]",0
g_n14_m28_k2_001_q00,g_n14_m28_k2_001,q00,train,20,2308255812,"[4, 7, 15, 20]",0
g_n14_m28_k2_001_q00,g_n14_m28_k2_001,q00,train,21,2309255815,"[10, 12, 15, 23]",0
g_n14_m28_k2_001_q00,g_n14_m28_k2_001,q00,train,22,2310255818,[8],0
g_n14_m28_k2_001_q00,g_n14_m28_k2_001,q00,train,23,2311255821,"[5, 7, 14, 23, 24, 25]",1
g_n14_m28_k2_001_q00,g_n14_m28_k2_001,q00,train,24,2312255824,"[11, 12]",0
g_n14_m28_k2_001_q00,g_n14_m28_k2_001,q00,train,25,2313255827,"[3, 9, 12, 23, 25]",0
g_n14_m28_k2_001_q00,g_n14_m28_k2_001,q00,train,26,2314255830,"[1, 9, 15, 17, 18]",0
g_n14_m28_k2_001_q00,g_n14_m28_k2_001,q00,train,27,2315255833,"[9, 11, 17, 22]",0
g_n14_m28_k2_001_q00,g_n14_m28_k2_001,q00,train,28,2316255836,"[8, 12, 23]",0
g_n14_m28_k2_001_q00,g_n14_m28_k2_001,q00,train,29,2317255839,"[10, 17, 19, 25]",0
g_n14_m28_k2_001_q00,g_n14_m28_k2_001,q00,train,30,2318255842,"[7, 19, 21, 26]",0
g_n14_m28_k2_001_q00,g_n14_m28_k2_001,q00,train,31,2319255845,"[4, 21]",0
g_n14_m28_k2_001_q01,g_n14_m28_k2_001,q01,train,0,1566875793,"[2, 4, 10, 11, 24]",0
g_n14_m28_k2_001_q01,g_n14_m28_k2_001,q01,train,1,1567875796,"[1, 11, 12, 17, 18, 19, 22, 23, 25]",0
g_n14_m28_k2_001_q01,g_n14_m28_k2_001,q01,train,2,1568875799,"[0, 1, 5, 12, 14, 17, 18, 19, 20, 23, 24]",1
g_n14_m28_k2_001_q01,g_n14_m28_k2_001,q01,train,3,1569875802,"[5, 6, 7, 11, 12, 14, 15, 19, 24, 27]",1
g_n14_m28_k2_001_q01,g_n14_m28_k2_001,q01,train,4,1570875805,"[10, 13, 19, 21, 23]",0
g_n14_m28_k2_001_q01,g_n14_m28_k2_001,q01,train,5,1571875808,"[5, 9, 16, 19, 20]",0
g_n14_m28_k2_001_q01,g_n14_m28_k2_001,q01,train,6,1572875811,"[2, 17, 23, 26]",0
g_n14_m28_k2_001_q01,g_n14_m28_k2_001,q01,train,7,1573875814,"[8, 13, 19, 25]",0
g_n14_m28_k2_001_q01,g_n14_m28_k2_001,q01,train,8,1574875817,"[1, 3, 5, 8, 14, 15, 16, 20, 27]",1
g_n14_m28_k2_001_q01,g_n14_m28_k2_001,q01,train,9,1575875820,"[21, 26, 27]",0
g_n14_m28_k2_001_q01,g_n14_m28_k2_001,q01,train,10,1576875823,"[1, 3, 7, 14, 20, 21, 27]",0
g_n14_m28_k2_001_q01,g_n14_m28_k2_001,q01,train,11,1577875826,"[3, 7, 9, 15, 16, 17, 22, 24, 25, 26]",1
g_n14_m28_k2_001_q01,g_n14_m28_k2_001,q01,train,12,1578875829,"[1, 5, 7, 16, 18, 21, 27]",0
g_n14_m28_k2_001_q01,g_n14_m28_k2_001,q01,train,13,1579875832,"[9, 18, 20, 24, 25]",0
g_n14_m28_k2_001_q01,g_n14_m28_k2_001,q01,train,14,1580875835,"[4, 5, 9, 12, 26]",0
g_n14_m28_k2_001_q01,g_n14_m28_k2_001,q01,train,15,1581875838,"[5, 6, 9, 10, 14, 17, 26, 27]",1
g_n14_m28_k2_001_q01,g_n14_m28_k2_001,q01,train,16,1582875841,"[1, 2, 6, 14, 17, 22, 27]",0
g_n14_m28_k2_001_q01,g_n14_m28_k2_001,q01,train,17,1583875844,"[0, 3, 18, 19, 20, 21]",0
g_n14_m28_k2_001_q01,g_n14_m28_k2_001,q01,train,18,1584875847,"[2, 3, 6, 7, 13, 15]",0
g_n14_m28_k2_001_q01,g_n14_m28_k2_001,q01,train,19,1585875850,"[0, 2, 4, 5, 11, 14, 16, 22, 23, 24, 26, 27]",1
g_n14_m28_k2_001_q01,g_n14_m28_k2_001,q01,train,20,1586875853,"[2, 3, 10, 11, 19, 20, 24]",0
g_n14_m28_k2_001_q01,g_n14_m28_k2_001,q01,train,21,1587875856,"[14, 16, 18, 21, 24, 25, 27]",0
g_n14_m28_k2_001_q01,g_n14_m28_k2_001,q01,train,22,1588875859,"[0, 4, 13, 15, 16, 21, 23]",0
g_n14_m28_k2_001_q01,g_n14_m28_k2_001,q01,train,23,1589875862,"[3, 8, 12, 16, 17, 18, 25]",0
g_n14_m28_k2_001_q01,g_n14_m28_k2_001,q01,train,24,1590875865,"[2, 9, 15, 17, 18]",0
g_n14_m28_k2_001_q01,g_n14_m28_k2_001,q01,train,25,1591875868,"[9, 11, 16, 19, 22]",0
g_n14_m28_k2_001_q01,g_n14_m28_k2_001,q01,train,26,1592875871,"[3, 24, 26]",0
g_n14_m28_k2_001_q01,g_n14_m28_k2_001,q01,train,27,1593875874,"[5, 6, 7, 13, 22, 25, 26]",0
g_n14_m28_k2_001_q01,g_n14_m28_k2_001,q01,train,28,1594875877,"[8, 10, 11, 12, 15, 18, 19, 22, 23, 26]",0
g_n14_m28_k2_001_q01,g_n14_m28_k2_001,q01,train,29,1595875880,"[0, 1, 7, 8, 10, 11, 14, 17, 23]",0
g_n14_m28_k2_001_q01,g_n14_m28_k2_001,q01,train,30,1596875883,"[0, 9, 13, 14, 16, 17, 18, 19, 21, 22, 23]",0
